departement,communes ,habitants,mise_en_commun_agent_municipal_commune ,agents_police,asvp,gardes_champetres,maitre_chien,chien_police,commune-brigade_cynophile
42,Genilac,3983,1,1,0,0,0,0,0
42,La Grand’Croix,5072,1,2,0,0,0,0,0
42,La Ricamarie,8092,0,1,0,2,0,0,0
42,La Talaudière,7044,0,3,1,0,0,0,0
42,Le Chambon-Feugerolles,12148,0,1,1,0,0,0,0
42,Le Coteau,7000,0,4,0,0,0,0,0
42,Lézigneux,1814,1,0,0,0,0,0,0
42,L’Horme,4806,0,2,0,0,0,0,0
42,Lorette,4806,0,3,1,0,0,0,0
42,Montbrison,16635,1,6,1,0,0,0,0
42,Montrond-les-Bains,5649,0,2,0,0,0,0,0
42,Panissières,2964,0,1,0,0,0,0,0
42,Pélussin,3838,0,0,0,1,0,0,0
42,Périgneux,1700,1,3,1,0,0,0,0
42,Perreux,2265,0,0,0,1,0,0,0
42,Précieux,1132,1,0,0,0,0,0,0
42,Renaison,3200,0,1,0,0,0,0,0
42,Riorges,11000,0,2,0,0,0,0,0
42,Rive-de-Gier,15184,0,7,1,0,0,0,0
42,Roanne,34500,0,25,7,0,0,0,0
42,Roche-la-Molière,9825,0,2,0,0,0,0,0
42,Saint-Bonnet-le-Château,1497,0,2,0,0,0,0,0
42,Saint-Chamond,35173,0,32,4,0,0,0,0
42,Saint-Cyprien,2515,1,1,0,0,0,0,0
42,SAINT-ETIENNE,176016,0,182,43,0,0,0,0
42,Saint-Galmier,6000,1,3,2,0,0,0,0
42,Saint-Genest-Lerpt,6215,0,1,1,0,0,0,0
42,Saint-Georges-Haute-Ville,1984,1,0,0,0,0,0,0
42,Saint-Héand,3742,0,0,1,0,0,0,0
42,Saint-Jean-Bonnefonds,6680,0,2,0,0,0,0,0
42,Saint-Just-Saint-Rambert,15239,0,6,2,0,0,0,0
42,Saint-Marcellin-en-Forez,5050,1,3,1,0,0,0,0
42,Saint-Martin-la-Plaine,3859,1,1,0,0,0,0,0
42,Saint-Paul-en-Jarez,4873,1,1,0,0,0,0,0
42,Saint-Priest-en-Jarez,6200,0,4,0,0,0,0,0
42,Saint-Romain-le-Puy,4190,0,2,0,0,0,0,0
42,Saint-Thomas-la-Garde,611,1,0,0,0,0,0,0
42,Savigneux,3545,1,0,0,0,0,0,0
42,Sorbiers,8216,0,3,0,0,0,0,0
42,Sury-le-Comtal,7000,0,3,0,0,0,0,0
42,Unieux,8479,0,1,1,0,0,0,0
42,Veauche,9500,0,5,0,0,0,0,0
42,Villars,8000,1,5,0,0,0,0,0
43,AIGUILHE,1511,0,0,1,0,0,0,0
43,AUREC SUR LOIRE,6200,0,1,0,0,0,0,0
43,BAS EN BASSET,4500,0,1,0,0,0,0,0
43,BEAUZAC,3000,0,1,0,0,0,0,0
43,BRIOUDE,6851,0,5,1,0,0,0,0
43,BRIVES CHARENSAC,4400,0,1,0,0,0,0,0
43,CRAPONNE SUR  ARZON,2000,0,0,1,0,0,0,0
43,ESPALY,3530,0,0,1,0,0,0,0
43,LANGEAC,3400,0,0,1,0,0,0,0
43,LE CHAMBON SUR LIGNON,2500,0,0,1,0,0,0,0
43,LE PUY EN VELAY,1900,0,16,2,0,0,0,0
43,MONISTROL SUR LOIRE,8962,0,6,1,0,0,0,0
43,RETOURNAC,3048,0,1,0,0,0,0,0
43,SAINTE FLORINE,3329,0,1,0,0,0,0,0
43,SAINTE SIGOLENE,6058,0,2,0,0,0,0,0
43,SAUGUES,1821,0,0,1,0,0,0,0
43,YSSINGEAUX/SAINT MAURICE DE LIGNON,10139,1,4,0,0,0,0,0
44,EPCI NANTES MÉTROPOLE,0,1,27,42,0,0,0,0
44,EPCI SUD ESTUAIRE,0,1,2,0,0,0,0,0
44,AIGREFEUILLE-SUR-MAINE,4152,0,1,0,0,0,0,0
44,ANCENIS-SAINT-GÉRÉON,11000,0,4,0,0,0,0,0
44,BASSE-GOULAINE,9800,1,1,0,0,0,0,0
44,BATZ-SUR-MER,2823,0,3,2,0,0,0,0
44,BLAIN,10187,0,2,0,0,0,0,0
44,BOUAYE,8600,0,2,0,0,0,0,0
44,BOUGUENAIS,19000,0,3,0,0,0,0,0
44,CARQUEFOU,21000,0,9,0,0,0,0,0
44,CHÂTEAUBRIANT,12100,0,9,2,0,0,0,0
44,CHAUMES-EN-RETZ,8000,0,1,0,0,0,0,0
44,CLISSON,7300,1,2,0,0,0,0,0
44,CORDEMAIS,3880,0,1,0,0,0,0,0
44,COUËRON,23057,0,2,0,0,0,0,0
44,DERVAL,3511,0,1,0,0,0,0,0
44,DONGES,8200,0,2,0,0,0,0,0
44,GETIGNE,3800,0,1,0,0,0,0,0
44,GRANDCHAMP-DES-FONTAINES,7100,0,2,0,0,0,0,0
44,GUÉRANDE,17000,0,7,0,0,0,0,0
44,HAUTE-GOULAINE,6115,1,2,0,0,0,0,0
44,HERBIGNAC,7500,0,1,0,0,0,0,0
44,HÉRIC,6450,0,1,0,0,0,0,0
44,INDRE,4130,0,1,0,0,0,0,0
44,LA BAULE-ESCOUBLAC,16438,0,16,3,0,0,0,0
44,LA BERNERIE-EN-RETZ,3407,0,1,1,0,0,0,0
44,LA CHAPELLE-DES-MARAIS,4429,0,1,0,0,0,0,0
44,LA CHAPELLE-SUR-ERDRE,20813,0,4,0,0,0,0,0
44,LA CHEVROLIÈRE,5326,0,1,0,0,0,0,0
44,LA HAYE-FOUASSIERE,5000,1,1,0,0,0,0,0
44,LA MONTAGNE,6515,0,1,0,0,0,0,0
44,LA PLAINE-SUR-MER,4564,0,3,0,0,0,0,0
44,LA TURBALLE,4864,1,5,0,0,0,0,0
44,LE CELLIER,4000,0,1,0,0,0,0,0
44,LE CROISIC,4140,0,4,0,0,0,0,0
44,LE LOROUX-BOTTEREAU,9000,0,1,1,0,0,0,0
44,LE PALLET,3305,0,0,1,0,0,0,0
44,LE PELLERIN,5500,0,1,0,0,0,0,0
44,LE POULIGUEN,4024,0,3,3,0,0,0,0
44,LES MOUTIERS-EN-RETZ,1723,1,1,0,0,0,0,0
44,LES SORINIÈRES,9130,0,2,0,0,0,0,0
44,LIGNÉ,5500,0,1,0,0,0,0,0
44,LOIREAUXENCE,7512,0,1,0,0,0,0,0
44,MACHECOUL-SAINT-MÊME,7800,0,1,1,0,0,0,0
44,MESQUER,2112,0,1,1,0,0,0,0
44,MISSILLAC,5432,0,2,0,0,0,0,0
44,MONTOIR-DE-BRETAGNE,7216,1,4,0,0,0,0,0
44,NANTES,332500,0,136,0,0,0,0,0
44,NORT-SUR-ERDRE,4316,0,1,0,0,0,0,0
44,NOZAY,4316,0,1,0,0,0,0,0
44,ORVAULT,27438,0,8,2,0,0,0,0
44,PIRIAC-SUR-MER,2418,0,2,1,0,0,0,0
44,PONTCHÂTEAU,11500,0,3,0,0,0,0,0
44,PORNIC,18000,0,7,2,0,0,0,0
44,PORNICHET,11150,0,8,1,0,0,0,0
44,PRÉFAILLES,1213,0,1,2,0,0,0,0
44,REZE,45000,0,0,7,0,0,0,0
44,SAINT-BRÉVIN-LES-PINS,14473,0,4,0,0,0,0,0
44,SAINT-ÉTIENNE-DE-MONTLUC,7658,0,1,0,0,0,0,0
44,SAINT-HERBLAIN,50200,0,5,4,0,0,0,0
44,SAINT-JOACHIM,4200,0,1,0,0,0,0,0
44,SAINT-JULIEN-DE-CONCELLES,14710,1,2,0,0,0,0,0
44,SAINT-LYPHARD,5700,0,1,0,0,0,0,0
44,SAINT-MARS-DU-DÉSERT,5700,0,0,0,1,0,0,0
44,SAINT-MICHEL-CHEF-CHEF,5385,0,2,1,0,0,0,0
44,SAINT-NAZAIRE,72000,0,19,7,0,0,0,0
44,SAINT-PHILBERT-DE-GRAND-LIEU,9584,0,1,1,0,0,0,0
44,SAINT-SÉBASTIEN-SUR-LOIRE,28000,0,6,4,0,0,0,0
44,SAINT-VIAUD,3003,0,0,2,0,0,0,0
44,SAINTE-LUCE-SUR-LOIRE,15000,0,5,0,0,0,0,0
44,SAINTE-PAZANNE,7218,0,0,2,0,0,0,0
44,SAUTRON,8639,0,4,0,0,0,0,0
44,SAVENAY,100000,0,2,0,0,0,0,0
44,SUCÉ-SUR-ERDRE,7300,0,1,1,0,0,0,0
44,TREILLIÈRES,10000,0,3,0,0,0,0,0
44,TRIGNAC,8106,0,3,0,0,0,0,0
44,VALLET,9412,0,4,0,0,0,0,0
44,VERTOU,27000,0,3,3,0,0,0,0
44,VIGNEUX-DE-BRETAGNE,6500,0,3,0,0,0,0,0
44,VILLENEUVE-EN-RETZ,7626,0,2,1,0,0,0,0
45,Agglomération Montargoise et Rives du Loing (EPCI),13000,0,6,0,0,0,0,0
45,Amilly,13835,0,4,0,0,0,0,0
45,Artenay,1998,0,0,0,1,0,0,0
45,Baule,2100,0,0,0,1,0,0,0
45,Beaugency,7600,0,3,1,0,0,0,0
45,Beaulieu sur Loire,1800,0,1,0,0,0,0,0
45,Beaune la Rolande,2100,0,0,0,1,0,0,0
45,Bellegarde,1619,0,0,1,0,0,0,0
45,Boigny sur Bionne,2143,1,1,0,0,0,0,0
45,Bonny sur Loire,1909,0,1,0,0,0,0,0
45,Boynes,1361,0,0,0,1,0,0,0
45,Briare,5150,0,2,2,0,0,0,0
45,Communauté de Communes du Val de Sully,24500,0,5,0,0,0,0,0
45,Cerdon,922,0,0,0,1,0,0,0
45,Chaingy,4000,0,2,0,0,0,0,0
45,Chalette-sur-Loing,13400,0,7,4,0,0,0,0
45,Chateauneuf sur Loire,8035,0,6,0,0,0,0,0
45,Château-Renard,2100,0,1,0,0,0,0,0
45,Châtillon-Coligny,1886,0,1,0,0,0,0,0
45,Châtillon-sur-Loire,3217,0,0,0,1,0,0,0
45,Chècy,9000,0,3,0,0,0,0,0
45,Chevilly,2644,0,1,0,0,0,0,0
45,Cléry-saint-André,3500,0,1,0,0,0,0,0
45,Corbeilles,1556,0,0,0,1,0,0,0
45,Courtenay,3889,0,1,0,0,0,0,0
45,Donnery,2907,0,0,0,1,0,0,0
45,Dordives,3500,0,2,0,0,0,0,0
45,Fay aux Loges,3811,0,1,0,0,0,0,0
45,Ferrières-en-Gâtinais,3712,0,2,0,0,0,0,0
45,Fleury-les-Aubrais,21680,0,19,0,0,4,4,1
45,Gidy,2100,0,0,0,1,0,0,0
45,Gien,14559,0,10,3,0,0,0,0
45,Ingré,9997,0,5,0,0,0,0,0
45,Jargeau,4700,0,1,0,0,0,0,0
45,La Chapelle-Saint-Mesmin,10398,0,6,0,0,0,0,0
45,La Ferté Saint-Aubin,7367,0,2,1,0,0,0,0
45,Lailly en Val,3200,0,0,0,1,0,0,0
45,Le Malesherbois,8412,0,4,2,0,0,0,0
45,Lorris,3058,0,2,0,0,0,0,0
45,Loury,2600,0,0,0,1,0,0,0
45,Mardié,3000,1,1,0,0,0,0,0
45,Marigny les Usages,1856,1,1,0,0,0,0,0
45,Meung sur Loire,6700,0,4,0,0,0,0,0
45,Montargis,15500,0,15,12,0,2,2,1
45,Nesploy,370,0,0,0,1,0,0,0
45,Neuville aux Bois,5047,0,1,0,0,0,0,0
45,Nogent-sur-Vernisson,2605,0,2,0,0,0,0,0
45,Olivet,22639,0,9,2,0,0,0,0
45,ORLEANS,117026,0,107,14,0,18,18,1
45,Orléans Métropole (Police intercommunale des transports),275000,0,16,0,0,3,3,1
45,Ormes,4300,0,4,0,0,0,0,0
45,Outarville,1355,0,0,0,1,0,0,0
45,Pannes,3700,0,2,0,0,0,0,0
45,Patay,2300,0,0,0,1,0,0,0
45,Pithiviers le Vieil,1740,0,1,0,0,0,0,0
45,Pithiviers,9078,0,10,1,0,0,0,0
45,Préfontaines,487,0,0,0,1,0,0,0
45,Puiseaux,3400,0,1,1,0,0,0,0
45,Saint-Ay,3400,0,2,0,0,0,0,0
45,Saint-Denis de l’hôtel,3070,0,1,0,0,1,1,1
45,Saint-Hilaire-Saint-Mesmin,3118,0,0,0,2,0,0,0
45,Saint-Pryvé-Saint-mesmin,6600,0,2,0,0,0,0,0
45,Saint Cyr en Val,3392,0,2,0,0,0,0,0
45,Saint Denis en Val,7633,0,4,0,0,0,0,0
45,Saint Jean de Braye,21643,0,13,2,0,2,2,1
45,Saint Jean de la Ruelle,16365,0,10,0,0,0,0,0
45,Saint Jean le Blanc,9400,0,6,0,0,0,0,0
45,Sandillon,4158,0,1,0,0,0,0,0
45,Saran,16259,0,8,0,0,0,0,0
45,Semoy,3199,0,2,0,0,0,0,0
45,Sermaises,1700,0,0,0,1,0,0,0
45,Sully-sur-Loire,5300,0,2,3,0,0,0,0
45,Tavers,1360,0,0,0,1,0,0,0
45,Tigy,2481,0,0,1,0,0,0,0
45,Trainou,3600,1,1,0,0,0,0,0
45,Villemandeur,6846,0,3,0,0,0,0,0
45,Vitry aux Loges,2275,0,0,0,1,0,0,0
46,CAHORS,21000,0,10,4,0,0,0,0
46,Catus,925,0,0,2,0,0,0,0
46,Figeac,10480,0,3,3,0,0,0,0
46,Gourdon,4073,0,2,0,0,0,0,0
46,Gramat,3500,0,1,1,1,0,0,0
46,Martel,1638,0,0,1,0,0,0,0
46,Montcuq-en-Quercy-Blanc,1804,0,0,3,0,0,0,0
46,Prayssac,2520,0,1,0,0,0,0,0
46,Rocamadour,611,0,0,3,0,0,0,0
46,Saint-Céré,3982,0,1,1,0,0,0,0
46,Saint-Cirq-Lapopie,209,0,0,6,0,0,0,0
46,Souillac,3203,0,2,0,0,0,0,0
47,AGEN,33046,0,27,5,0,1,1,1
47,AIGUILLON,4562,0,2,0,0,0,0,0
47,BIAS,3015,0,1,0,0,0,0,0
47,BOÉ,6000,0,2,0,0,0,0,0
47,BON ENCONTRE,6500,0,3,0,0,0,0,0
47,CASTELCULIER,2450,0,1,0,0,0,0,0
47,CASTELJALOUX,4574,0,1,1,0,0,0,0
47,FUMEL,4700,0,2,0,0,0,0,0
47,LAFOX,1500,1,1,0,0,0,0,0
47,LE PASSAGE – BRAX - ESTILLAC,13821,0,5,1,0,0,0,0
47,MARMANDE,17741,0,11,3,0,0,0,0
47,MIRAMONT DE GUYENNE,3200,0,1,0,0,0,0,0
47,NÉRAC – LAVARDAC – BARBASTE,10000,1,4,0,0,0,0,0
47,PUJOL,3717,0,1,0,0,0,0,0
47,SAINTE LIVRADE SUR LOT,6450,0,2,0,0,0,0,0
47,TONNEINS,9498,0,6,0,0,0,0,0
47,VILLENEUVE SUR LOT,21114,0,19,7,0,0,0,0
48,"Florac, MENDE",2096,0,1,0,0,0,0,0
48,"Langogne, MENDE",2875,0,2,0,0,0,0,0
48,"Marvejols, MENDE",4713,0,4,0,0,0,0,0
48,"Mende, MENDE",13143,0,3,2,0,0,0,0
48,"Saint-Chély-d’Apcher, MENDE",4220,0,3,1,0,0,0,0
49,ANGERS,157175,0,65,18,0,3,3,1
49,AVRILLÉ,15330,0,6,0,0,0,0,0
49,BAUGÉ EN ANJOU,12100,0,3,0,0,0,0,0
49,BEAUFORT EN ANJOU,7365,0,1,0,0,0,0,0
49,BEAUPRÉAU EN MAUGES,24355,0,2,0,0,0,0,0
49,BOUCHEMAINE,6690,0,0,2,0,0,0,0
49,BRISSAC LOIRE AUBANCE,10906,0,2,1,0,0,0,0
49,CHALONNES SUR LOIRE,6519,0,1,1,0,0,0,0
49,CHEMILLÉ EN ANJOU,22000,0,2,0,0,1,0,1
49,CHOLET,53800,0,15,2,0,1,1,1
49,DOUÉ EN ANJOU,11500,0,1,0,0,0,0,0
49,ÉCOUFLANT,4534,1,1,0,0,0,0,0
49,GENNES-VAL DE LOIRE,8627,0,0,1,0,0,0,0
49,LES PONTS DE CÉ,13500,0,3,0,0,0,0,0
49,LOIRE-AUTHION,17000,0,2,0,0,0,0,0
49,LONGUÉ-JUMELLES,7000,0,2,0,0,0,0,0
49,LONGUENÉE EN ANJOU,6334,1,2,0,0,0,0,0
49,LYS HAUT LAYON,7892,0,1,0,0,0,0,0
49,MAULÉVRIER,3233,0,0,1,0,0,0,0
49,MONTREUIL-BELLAY,4000,0,1,0,0,0,0,0
49,MONTREUIL-JUIGNÉ,7842,1,3,1,0,0,0,0
49,MONTREVAULT SUE ÈVRE,16200,0,2,0,0,0,0,0
49,MÛRS-ÉRIGNÉ,6224,0,0,1,0,0,0,0
49,OMBRÉE D’ANJOU,9000,0,2,0,0,0,0,0
49,SAINT-BARTHÉLÉMY D’ANJOU,9545,0,3,1,0,0,0,0
49,SAINT-GEORGES SUR LOIRE,3758,0,1,0,0,0,0,0
49,SAINT-LÉGER DE LINIÈRES,3871,0,1,0,0,0,0,0
49,SAINTE-GEMMES SUR LOIRE,3552,0,0,0,1,0,0,0
49,SAUMUR,27000,0,6,2,0,0,0,0
49,SEGRÉE EN ANJOU BLEU,18000,0,4,0,0,0,0,0
49,SÈVREMOINE,26000,0,4,0,0,0,0,0
49,VERRIÈRES EN ANJOU,7534,0,2,0,0,0,0,0
50,ANNOVILLE,666,0,0,1,0,0,0,0
50,AVRANCHES,7770,0,3,1,0,0,0,0
50,BREHAL,3455,0,1,0,0,0,0,0
50,CARENTAN,5861,0,6,0,0,0,0,0
50,CHERBOURG-EN-COTENTIN,80616,0,23,3,0,0,0,0
50,CONDE-SUR-VIRE,4141,0,1,1,0,0,0,0
50,COUTANCES,17246,0,0,1,0,0,0,0
50,FLAMANVILLE,1724,0,0,1,0,0,0,0
50,GRANVILLE / Donville les Bains,16340,0,4,1,0,0,0,0
50,LA HAYE,4014,0,3,0,0,0,0,0
50,LE MONT-SAINT-MICHEL,4810,0,4,0,0,0,0,0
50,PICAUVILLE,3263,0,1,0,0,0,0,0
50,QUETREVILLE SUR SIENNE,3199,0,1,0,0,0,0,0
50,SAINT PAIR SUR MER,4025,0,3,1,0,0,0,0
50,SAINT-HILAIRE-DU-HARCOUET,3936,0,2,0,0,0,0,0
50,SAINT-LO,19300,0,3,1,0,0,0,0
50,SAINTE-MERE-EGLISE,1629,0,1,2,0,0,0,0
50,VALOGNES,6745,0,3,0,0,0,0,0
50,VILLEDIEU-LES-POELES,3614,0,1,0,0,0,0,0
50,Agon-Coutainville,2795,0,1,0,1,0,0,0
50,Argouges,529,0,0,0,1,0,0,0
50,Barneville-Carteret,2197,0,0,0,2,0,0,0
50,Bréville-sur-Mer,788,0,0,0,1,0,0,0
50,Bricquebec,5996,0,0,1,0,0,0,0
50,Bricqueville-sur-Mer,1184,0,0,0,1,0,0,0
50,Cérences,1868,0,0,0,1,0,0,0
50,Jullouville,2329,0,0,0,1,0,0,0
50,La Haye-Pesnel,1366,0,0,0,1,0,0,0
50,Lessay,2247,0,0,0,1,0,0,0
50,Marigny,2598,0,0,0,1,0,0,0
50,Montsurvent,324,0,0,0,1,0,0,0
50,Négreville,817,0,0,0,1,0,0,0
50,Périers,2365,0,0,0,1,0,0,0
50,Querqueville,5510,0,0,1,0,0,0,0
50,Quettetot,716,0,0,0,1,0,0,0
50,Rauville-la-Bigot,1169,0,0,1,0,0,0,0
50,Saint-Cyr,178,0,0,0,1,0,0,0
50,Saint-Germain-sur-Ay,909,0,0,0,1,0,0,0
50,Saint-Hilaire-Petitville,1403,0,0,0,1,0,0,0
50,Surtainville,1205,0,0,0,1,0,0,0
50,Torigni-sur-Vire,4351,0,0,1,0,0,0,0
50,Sartilly-Baie-Bocage,2812,0,1,0,0,0,0,0
51,FERE-CHAMPENOISE,2 189,0,1,0,0,0,0,0
51,Mourmelon le Grand,4980,0,1,0,0,0,0,0
51,SEZANNE-51-,4770,0,2,1,0,0,0,0
51,TINQUEUX,10400,0,2,0,0,0,0,0
51,ESTERNAY,1744,0,1,0,0,0,0,0
51,Betheny,7300,0,4,1,0,0,0,0
51,DORMANS,3000,0,0,1,0,0,0,0
51,WARMERIVILLE,2680,0,0,1,0,0,0,0
51,CORMONTREUIL,6580,0,2,0,0,0,0,0
51,RECY,1065,0,0,0,0,0,0,0
51,AY-CHAMPAGNE,5288,0,2,0,0,0,0,0
51,EPERNAY,22362,0,13,4,0,0,0,0
51,Montmirail,3606,0,2,0,0,0,0,0
51,vitry-le-francois,12000,0,9,2,0,1,1,1
51,Châlons en Champagne,45000,1,22,6,1,0,0,0
51,SAINT BRICE COURCELLES,3500,0,2,0,0,0,0,0
51,REIMS,184100,0,131,20,0,0,0,0
52,CHAUMONT,21847,0,0,5,0,0,0,0
52,SAINT-DIZIER,23000,0,14,0,0,0,0,0
52,JOINVILLE,3040,0,1,1,0,0,0,0
52,WASSY,2883,0,1,0,0,0,0,0
52,BOURBONNE LES BAINS,2060,0,1,0,0,0,0,0
52,NOGENT,3600,0,2,0,0,0,0,0
52,GRAND LANGRES,20815,0,1,2,0,0,0,0
53,BONCHAMP LES LAVAL,6279,1,1,0,0,0,0,0
53,CHANGE,6500,1,1,0,0,0,0,0
53,CHATEAU GONTIER SUR MAYENNE,17048,0,3,1,0,0,0,0
53,CRAON,4456,0,0,1,0,0,0,0
53,ERNEE,5757,0,2,0,0,0,0,0
53,EVRON,8600,0,3,0,0,0,0,0
53,LAVAL,49500,0,7,0,0,0,0,0
53,SAINT-BERTHEVIN,7597,0,2,0,0,0,0,0
54,AUBOUE,2680,0,1,0,0,0,0,0
54,BACCARAT,4286,0,3,0,0,0,0,0
54,BLENOD LES PONT A MOUSSON,4600,0,2,0,0,0,0,0
54,CIREY SUR VEZOUZE,1625,0,0,0,1,0,0,0
54,DIEULOUARD,4558,0,1,0,0,0,0,0
54,ESSEY LES NANCY,8921,0,2,0,0,0,0,0
54,FLEVILLE DEVANT NANCY,2200,1,1,0,0,0,0,0
54,GORCY,3000,0,1,0,0,0,0,0
54,HAUCOURT-MOULAINE,3437,1,2,0,0,0,0,0
54,HEILLECOURT,5190,1,3,0,0,0,0,0
54,HERSERANGE,4409,0,0,0,0,0,0,0
54,HOMECOURT,6302,0,2,0,0,0,0,0
54,HOUDEMONT,2200,1,1,0,0,0,0,0
54,JARVILLE LA MALGRANGE,9500,0,0,4,0,0,0,0
54,JOEUF,6636,0,2,0,0,0,0,0
54,LANEUVEVILLE DEVANT NANCY,6706,0,2,0,0,0,0,0
54,LAXOU,15000,0,4,0,0,0,0,0
54,LONGWY,15000,0,4,1,0,0,0,0
54,LUDRES,6219,0,2,0,0,0,0,0
54,LUNEVILLE,18000,0,7,0,0,0,0,0
54,MALZEVILLE,8400,1,2,0,0,0,0,0
54,MAXEVILLE,9800,1,4,0,0,0,0,0
54,NANCY,105162,1,79,7,0,0,0,0
54,NEUVES MAISONS,6684,0,2,3,0,0,0,0
54,PAGNY SUR MOSELLE,4200,0,1,0,0,0,0,0
54,PONT A MOUSSON,14357,0,3,1,0,0,0,0
54,PONT SAINT VINCENT,1852,0,1,0,0,0,0,0
54,PULNOY,5200,0,2,0,0,0,0,0
54,ROSIERES AUX SALINES,2886,0,1,0,0,0,0,0
54,SAINT MAX,10092,1,3,0,0,0,0,0
54,SAULXURES LES NANCY,4293,0,1,0,0,0,0,0
54,SEICHAMPS,5177,0,2,0,0,0,0,0
54,TOUL,15857,1,7,5,0,0,0,0
54,VAL DE BRIEY,9000,0,2,1,0,0,0,0
54,VANDOEUVRE LES NANCY,30100,0,15,0,0,0,0,0
54,VILLERS LES NANCY,14603,0,3,1,0,0,0,0
54,COM COM BASSIN DE POMPEY,40000,0,14,1,0,0,0,0
54,METROPOLE GRAND NANCY,257915,0,2,0,0,0,0,0
55,BAR LE DUC,14733,0,6,1,0,0,0,0
55,Belrupt-en-Verdunois,567,0,0,1,0,0,0,0
55,Commercy,5399,0,1,1,0,0,0,0
55,Etain,3543,0,1,1,0,0,0,0
55,Fains-Véel,2124,0,1,0,0,0,0,0
55,Ligny-en-Barrois,4043,0,1,0,0,0,0,0
55,Saint-Mihiel,4074,0,2,0,0,0,0,0
55,Stenay,2520,0,0,0,1,0,0,0
55,Verdun,17161,0,7,1,0,0,0,0
55,Val de Meuse – Voie Sacrée,9121,0,0,1,0,0,0,0
56,Ambon,2109,0,0,1,0,0,0,0
56,Arradon,5800,0,2,0,0,0,0,0
56,Arzon,2310,0,3,0,0,0,0,0
56,Auray,14591,0,6,1,0,0,0,0
56,Baden,4758,0,0,1,0,0,0,0
56,Baud,6500,0,1,1,0,0,0,0
56,Belz,3731,0,1,1,0,0,0,0
56,Bono,2700,0,0,1,0,0,0,0
56,Brech,7000,0,1,0,0,0,0,0
56,Carnac,4223,0,6,5,0,0,0,0
56,Caudan,7000,0,2,0,0,0,0,0
56,Cléguérec,3000,1,1,1,0,0,0,0
56,Communauté de communes Blavet Bellevue Océan EPCI,18443,0,2,0,0,0,0,0
56,Crach,3501,1,1,0,0,0,0,0
56,Damgan,1900,0,1,3,0,0,0,0
56,Elven,6500,1,3,1,0,0,0,0
56,Erdeven,3974,0,1,1,0,0,0,0
56,Étel,2234,0,2,1,0,0,0,0
56,Férel,3404,1,6,0,0,0,0,0
56,Gourin,3778,0,1,0,0,0,0,0
56,Grand-Champ,6000,1,1,0,0,0,0,0
56,Groix,2306,0,1,0,0,0,0,0
56,Guer,6500,0,2,0,0,0,0,0
56,Guidel,12000,0,3,1,0,0,0,0
56,Hennebont,15888,0,6,0,0,0,0,0
56,Île-aux-Moines,630,0,0,1,0,0,0,0
56,Inzinzac-Lochrist,6500,1,2,0,0,0,0,0
56,Josselin,2500,1,2,0,0,0,0,0
56,La Gacilly,4000,0,1,0,0,0,0,0
56,Lanester,23530,0,3,1,0,0,0,0
56,Languidic,8200,0,2,0,0,0,0,0
56,Larmor-Baden,885,0,1,0,0,0,0,0
56,Larmor-Plage,8800,1,4,1,0,0,0,0
56,Le Faouët,2800,0,0,1,0,0,0,0
56,Locmariaquer,1598,1,0,2,0,0,0,0
56,Locminé,4865,0,2,0,0,0,0,0
56,Locmiquélic,4100,0,1,1,0,0,0,0
56,Lorient,57846,1,20,6,0,1,1,1
56,Malestroit,2500,0,1,1,0,0,0,0
56,Merlevenez,3281,1,2,2,0,0,0,0
56,Muzillac,5200,0,2,1,0,0,0,0
56,Nivillac,5000,1,2,0,0,0,0,0
56,Noyal-Pontivy,3500,0,1,0,0,0,0,0
56,Pénestin,2057,0,1,2,0,0,0,0
56,Plescop,5800,1,1,0,0,0,0,0
56,Ploemel,3145,0,1,0,0,0,0,0
56,Ploemeur,18000,0,3,3,0,0,0,0
56,Ploeren,6928,0,2,0,0,0,0,0
56,Ploërmel,10300,1,5,2,0,1,1,1
56,Plouay,5930,1,2,1,0,0,0,0
56,Plouharnel,2314,0,1,1,0,0,0,0
56,Pluherlin,1520,0,0,1,0,0,0,0
56,Plumergat,4274,0,1,0,0,0,0,0
56,Pluneret,6285,0,1,0,0,0,0,0
56,Pluvigner,8000,0,1,1,0,0,0,0
56,Pontivy,15000,0,7,0,0,0,0,0
56,Port-Louis,2700,0,1,0,0,0,0,0
56,Questembert,8279,0,2,1,0,0,0,0
56,Quéven,9008,1,2,0,0,0,0,0
56,Quiberon,4938,0,3,1,0,0,0,0
56,Rochefort en Terre,650,0,0,0,1,0,0,0
56,Saint-Avé,12000,0,2,0,0,0,0,0
56,Saint-Dolay,2600,1,2,0,0,0,0,0
56,Saint-Gildas-de-Rhuys,1575,0,2,1,0,0,0,0
56,Saint-Philibert,90053,0,1,0,0,0,0,0
56,Saint-Pierre-Quiberon,2084,1,2,0,0,0,0,0
56,Sarzeau,10000,1,4,0,0,0,0,0
56,Séné,9200,0,2,0,0,0,0,0
56,Sérent,3223,0,1,0,0,0,0,0
56,Surzur,5200,0,1,0,0,1,1,1
56,Theix-Noyalo,8300,1,2,0,0,0,0,0
56,VANNES,55000,0,24,7,0,0,0,0
57,angevillers,1388,1,0,0,0,0,0,0
57,algrange,6200,0,2,0,0,1,1,1
57,altrippe,379,0,0,0,1,0,0,0
57,ars sur moselle,4701,0,1,0,0,0,0,0
57,ay sur moselle,1587,1,1,0,0,0,0,0
